Sex,Site,State,Year,Rate
Male,Other Digestive,Florida,2021,9.6
Male,Other Digestive,Georgia,2021,11.7
Male,Other Digestive,Hawaii,2021,14
Male,Other Digestive,Idaho,2021,7.2
Male,Other Digestive,Illinois,2021,11
Male,Other Digestive,Indiana,2021,11.5
Male,Other Digestive,Iowa,2021,10.4
Male,Other Digestive,Kansas,2021,7.9
Male,Other Digestive,Kentucky,2021,13.1
Male,Other Digestive,Louisiana,2021,11.4
Male,Other Digestive,Maine,2021,12.9
Male,Other Digestive,Maryland,2021,11.1
Male,Other Digestive,Massachusetts,2021,8.1
Male,Other Digestive,Michigan,2021,10.3
Male,Other Digestive,Minnesota,2021,9.2
Male,Other Digestive,Mississippi,2021,13.5
Male,Other Digestive,Missouri,2021,11.9
Male,Other Digestive,Montana,2021,
Male,Other Digestive,Nebraska,2021,8.1
Male,Other Digestive,Nevada,2021,8
Male,Other Digestive,New Hampshire,2021,7.8
Male,Other Digestive,New Jersey,2021,8.8
Male,Other Digestive,New Mexico,2021,11.2
Male,Other Digestive,New York,2021,12.1
Male,Other Digestive,North Carolina,2021,10.5
Male,Other Digestive,North Dakota,2021,
Male,Other Digestive,Ohio,2021,11.7
Male,Other Digestive,Oklahoma,2021,10.6
Male,Other Digestive,Oregon,2021,10.1
Male,Other Digestive,Pennsylvania,2021,10.9
Male,Other Digestive,Rhode Island,2021,8.4
Male,Other Digestive,South Carolina,2021,9.4
Male,Other Digestive,South Dakota,2021,13.9
Male,Other Digestive,Tennessee,2021,11.7
Male,Other Digestive,Texas,2021,10.6
Male,Other Digestive,Utah,2021,8
Male,Other Digestive,Vermont,2021,
Male,Other Digestive,Virginia,2021,9.4
Male,Other Digestive,Washington,2021,9.1
Male,Other Digestive,West Virginia,2021,14.2
Male,Other Digestive,Wisconsin,2021,9.7
Male,Other Digestive,Wyoming,2021,
Male,Other Digestive,Alabama,2022,10
Male,Other Digestive,Alaska,2022,
Male,Other Digestive,Arizona,2022,8.8
Male,Other Digestive,Arkansas,2022,8.4
Male,Other Digestive,California,2022,9
Male,Other Digestive,Colorado,2022,7.2
Male,Other Digestive,Connecticut,2022,10
Male,Other Digestive,Delaware,2022,
Male,Other Digestive,District of Columbia,2022,14
Male,Other Digestive,Florida,2022,11.2
Male,Other Digestive,Georgia,2022,12.9
Male,Other Digestive,Hawaii,2022,7.6
Male,Other Digestive,Idaho,2022,8.8
Male,Other Digestive,Illinois,2022,11.5
Male,Other Digestive,Indiana,2022,10.5
Male,Other Digestive,Iowa,2022,10
Male,Other Digestive,Kansas,2022,10.4
Male,Other Digestive,Kentucky,2022,11.6
Male,Other Digestive,Louisiana,2022,9.3
Male,Other Digestive,Maine,2022,11.4
Male,Other Digestive,Maryland,2022,9.2
Male,Other Digestive,Massachusetts,2022,8.7
Male,Other Digestive,Michigan,2022,10.3
Male,Other Digestive,Minnesota,2022,11
Male,Other Digestive,Mississippi,2022,12.4
Male,Other Digestive,Missouri,2022,11.4
Male,Other Digestive,Montana,2022,10.7
Male,Other Digestive,Nebraska,2022,8.9
Male,Other Digestive,Nevada,2022,10.4
Male,Other Digestive,New Hampshire,2022,8.8
Male,Other Digestive,New Jersey,2022,11.1
Male,Other Digestive,New Mexico,2022,11.4
Male,Other Digestive,New York,2022,12.3
Male,Other Digestive,North Carolina,2022,9.3
Male,Other Digestive,North Dakota,2022,
Male,Other Digestive,Ohio,2022,11
Male,Other Digestive,Oklahoma,2022,12.4
Male,Other Digestive,Oregon,2022,7.8
Male,Other Digestive,Pennsylvania,2022,9.7
Male,Other Digestive,Rhode Island,2022,12.1
Male,Other Digestive,South Carolina,2022,8.8
Male,Other Digestive,South Dakota,2022,
Male,Other Digestive,Tennessee,2022,8.8
Male,Other Digestive,Texas,2022,10.5
Male,Other Digestive,Utah,2022,9.9
Male,Other Digestive,Vermont,2022,
Male,Other Digestive,Virginia,2022,8
Male,Other Digestive,Washington,2022,8.8
Male,Other Digestive,West Virginia,2022,14.5
Male,Other Digestive,Wisconsin,2022,11.1
Male,Other Digestive,Wyoming,2022,
Female,Other Digestive,Alabama,2001,5.2
Female,Other Digestive,Alaska,2001,
Female,Other Digestive,Arizona,2001,5.4
Female,Other Digestive,Arkansas,2001,6.6
Female,Other Digestive,California,2001,6.2
Female,Other Digestive,Colorado,2001,4.9
Female,Other Digestive,Connecticut,2001,5.3
Female,Other Digestive,Delaware,2001,
Female,Other Digestive,District of Columbia,2001,
Female,Other Digestive,Florida,2001,6.4
Female,Other Digestive,Georgia,2001,7.4
Female,Other Digestive,Hawaii,2001,6
Female,Other Digestive,Idaho,2001,
Female,Other Digestive,Illinois,2001,6.5
Female,Other Digestive,Indiana,2001,5.8
Female,Other Digestive,Iowa,2001,5.1
Female,Other Digestive,Kansas,2001,5.2
Female,Other Digestive,Kentucky,2001,5.8
Female,Other Digestive,Louisiana,2001,5.8
Female,Other Digestive,Maine,2001,
Female,Other Digestive,Maryland,2001,5.4
Female,Other Digestive,Massachusetts,2001,4.7
Female,Other Digestive,Michigan,2001,5.7
Female,Other Digestive,Minnesota,2001,5.7
Female,Other Digestive,Mississippi,2001,
Female,Other Digestive,Missouri,2001,5.9
Female,Other Digestive,Montana,2001,
Female,Other Digestive,Nebraska,2001,6.6
Female,Other Digestive,Nevada,2001,8.9
Female,Other Digestive,New Hampshire,2001,
Female,Other Digestive,New Jersey,2001,6.4
Female,Other Digestive,New Mexico,2001,4.3
Female,Other Digestive,New York,2001,7.5
Female,Other Digestive,North Carolina,2001,5.9
Female,Other Digestive,North Dakota,2001,
Female,Other Digestive,Ohio,2001,6.2
Female,Other Digestive,Oklahoma,2001,4.4
Female,Other Digestive,Oregon,2001,4.6
Female,Other Digestive,Pennsylvania,2001,5.7
Female,Other Digestive,Rhode Island,2001,8.5
Female,Other Digestive,South Carolina,2001,5.7
Female,Other Digestive,South Dakota,2001,
Female,Other Digestive,Tennessee,2001,5.8
Female,Other Digestive,Texas,2001,6.1
Female,Other Digestive,Utah,2001,
Female,Other Digestive,Vermont,2001,
Female,Other Digestive,Virginia,2001,4.8
Female,Other Digestive,Washington,2001,5.6
Female,Other Digestive,West Virginia,2001,5.8
Female,Other Digestive,Wisconsin,2001,5
Female,Other Digestive,Wyoming,2001,
Female,Other Digestive,Alabama,2002,6.8
Female,Other Digestive,Alaska,2002,10.4
Female,Other Digestive,Arizona,2002,4.7
Female,Other Digestive,Arkansas,2002,7.5
Female,Other Digestive,California,2002,6
Female,Other Digestive,Colorado,2002,5.2
Female,Other Digestive,Connecticut,2002,6.4
Female,Other Digestive,Delaware,2002,9.4
Female,Other Digestive,District of Columbia,2002,
Female,Other Digestive,Florida,2002,6.1
Female,Other Digestive,Georgia,2002,5.9
Female,Other Digestive,Hawaii,2002,6.6
Female,Other Digestive,Idaho,2002,
Female,Other Digestive,Illinois,2002,5.9
Female,Other Digestive,Indiana,2002,5.3
Female,Other Digestive,Iowa,2002,6.6
Female,Other Digestive,Kansas,2002,4.9
Female,Other Digestive,Kentucky,2002,8.2
Female,Other Digestive,Louisiana,2002,6.6
Female,Other Digestive,Maine,2002,7.5
Female,Other Digestive,Maryland,2002,7.6
Female,Other Digestive,Massachusetts,2002,5.3
Female,Other Digestive,Michigan,2002,6.3
Female,Other Digestive,Minnesota,2002,4.6
Female,Other Digestive,Mississippi,2002,
Female,Other Digestive,Missouri,2002,5.7
Female,Other Digestive,Montana,2002,
Female,Other Digestive,Nebraska,2002,5.8
Female,Other Digestive,Nevada,2002,5.8
Female,Other Digestive,New Hampshire,2002,5.1
Female,Other Digestive,New Jersey,2002,5.2
Female,Other Digestive,New Mexico,2002,5.5
Female,Other Digestive,New York,2002,6.7
Female,Other Digestive,North Carolina,2002,6
Female,Other Digestive,North Dakota,2002,
Female,Other Digestive,Ohio,2002,5.3
Female,Other Digestive,Oklahoma,2002,5.9
Female,Other Digestive,Oregon,2002,5.2
Female,Other Digestive,Pennsylvania,2002,5.1
Female,Other Digestive,Rhode Island,2002,9.6
Female,Other Digestive,South Carolina,2002,6.8
Female,Other Digestive,South Dakota,2002,
Female,Other Digestive,Tennessee,2002,5.1
Female,Other Digestive,Texas,2002,6.8
Female,Other Digestive,Utah,2002,5.5
Female,Other Digestive,Vermont,2002,
Female,Other Digestive,Virginia,2002,4.9
Female,Other Digestive,Washington,2002,7.3
Female,Other Digestive,West Virginia,2002,4.2
Female,Other Digestive,Wisconsin,2002,4.7
Female,Other Digestive,Wyoming,2002,
Female,Other Digestive,Alabama,2003,4.4
Female,Other Digestive,Alaska,2003,
Female,Other Digestive,Arizona,2003,5.7
Female,Other Digestive,Arkansas,2003,6.5
Female,Other Digestive,California,2003,6.2
Female,Other Digestive,Colorado,2003,4.6
Female,Other Digestive,Connecticut,2003,6.3
Female,Other Digestive,Delaware,2003,
Female,Other Digestive,District of Columbia,2003,
Female,Other Digestive,Florida,2003,7
Female,Other Digestive,Georgia,2003,6.4
Female,Other Digestive,Hawaii,2003,
Female,Other Digestive,Idaho,2003,7.4
Female,Other Digestive,Illinois,2003,5.9
Female,Other Digestive,Indiana,2003,6.5
Female,Other Digestive,Iowa,2003,7.3
Female,Other Digestive,Kansas,2003,4.6
Female,Other Digestive,Kentucky,2003,7
Female,Other Digestive,Louisiana,2003,7.5
Female,Other Digestive,Maine,2003,
Female,Other Digestive,Maryland,2003,6.2
Female,Other Digestive,Massachusetts,2003,6.5
Female,Other Digestive,Michigan,2003,6
Female,Other Digestive,Minnesota,2003,5.9
Female,Other Digestive,Mississippi,2003,6.1
Female,Other Digestive,Missouri,2003,6.4
Female,Other Digestive,Montana,2003,8.3
Female,Other Digestive,Nebraska,2003,5.7
Female,Other Digestive,Nevada,2003,7
Female,Other Digestive,New Hampshire,2003,6.7
Female,Other Digestive,New Jersey,2003,6.9
Female,Other Digestive,New Mexico,2003,4.9
Female,Other Digestive,New York,2003,6.9
Female,Other Digestive,North Carolina,2003,6.2
Female,Other Digestive,North Dakota,2003,
Female,Other Digestive,Ohio,2003,7.8
Female,Other Digestive,Oklahoma,2003,5.9
Female,Other Digestive,Oregon,2003,6.6
Female,Other Digestive,Pennsylvania,2003,5.5
Female,Other Digestive,Rhode Island,2003,
Female,Other Digestive,South Carolina,2003,5.6
Female,Other Digestive,South Dakota,2003,
Female,Other Digestive,Tennessee,2003,6.1
Female,Other Digestive,Texas,2003,6.5
Female,Other Digestive,Utah,2003,6.4
Female,Other Digestive,Vermont,2003,
Female,Other Digestive,Virginia,2003,7.1
Female,Other Digestive,Washington,2003,5.5
Female,Other Digestive,West Virginia,2003,8.2
Female,Other Digestive,Wisconsin,2003,5.8
Female,Other Digestive,Wyoming,2003,
Female,Other Digestive,Alabama,2004,5.3
Female,Other Digestive,Alaska,2004,
Female,Other Digestive,Arizona,2004,6.4
Female,Other Digestive,Arkansas,2004,5.6
Female,Other Digestive,California,2004,6.2
Female,Other Digestive,Colorado,2004,5.7
Female,Other Digestive,Connecticut,2004,6.8
Female,Other Digestive,Delaware,2004,
Female,Other Digestive,District of Columbia,2004,
Female,Other Digestive,Florida,2004,7.8
Female,Other Digestive,Georgia,2004,7
Female,Other Digestive,Hawaii,2004,
Female,Other Digestive,Idaho,2004,
Female,Other Digestive,Illinois,2004,6.7
Female,Other Digestive,Indiana,2004,7.2
Female,Other Digestive,Iowa,2004,7.7
Female,Other Digestive,Kansas,2004,5.8
Female,Other Digestive,Kentucky,2004,6.9
Female,Other Digestive,Louisiana,2004,5
Female,Other Digestive,Maine,2004,5.4
Female,Other Digestive,Maryland,2004,7
Female,Other Digestive,Massachusetts,2004,5.1
Female,Other Digestive,Michigan,2004,7.2
Female,Other Digestive,Minnesota,2004,4.9
Female,Other Digestive,Mississippi,2004,7.5
Female,Other Digestive,Missouri,2004,7.1
Female,Other Digestive,Montana,2004,8.3
Female,Other Digestive,Nebraska,2004,5
Female,Other Digestive,Nevada,2004,4.3
Female,Other Digestive,New Hampshire,2004,
Female,Other Digestive,New Jersey,2004,6
Female,Other Digestive,New Mexico,2004,5.8
Female,Other Digestive,New York,2004,7.1
Female,Other Digestive,North Carolina,2004,6.1
Female,Other Digestive,North Dakota,2004,
Female,Other Digestive,Ohio,2004,5.6
Female,Other Digestive,Oklahoma,2004,7.8
Female,Other Digestive,Oregon,2004,7
Female,Other Digestive,Pennsylvania,2004,6.4
Female,Other Digestive,Rhode Island,2004,
Female,Other Digestive,South Carolina,2004,8
Female,Other Digestive,South Dakota,2004,
Female,Other Digestive,Tennessee,2004,6.3
Female,Other Digestive,Texas,2004,7
Female,Other Digestive,Utah,2004,4.4
Female,Other Digestive,Vermont,2004,
Female,Other Digestive,Virginia,2004,7.2
Female,Other Digestive,Washington,2004,5.7
Female,Other Digestive,West Virginia,2004,6.2
Female,Other Digestive,Wisconsin,2004,5.1
Female,Other Digestive,Wyoming,2004,
Female,Other Digestive,Alabama,2005,6.6
Female,Other Digestive,Alaska,2005,
Female,Other Digestive,Arizona,2005,5.7
Female,Other Digestive,Arkansas,2005,6
Female,Other Digestive,California,2005,6.8
Female,Other Digestive,Colorado,2005,5.3
Female,Other Digestive,Connecticut,2005,5.9
Female,Other Digestive,Delaware,2005,
Female,Other Digestive,District of Columbia,2005,
Female,Other Digestive,Florida,2005,7
Female,Other Digestive,Georgia,2005,6.3
Female,Other Digestive,Hawaii,2005,7
Female,Other Digestive,Idaho,2005,7.8
Female,Other Digestive,Illinois,2005,5.7
Female,Other Digestive,Indiana,2005,6.1
Female,Other Digestive,Iowa,2005,5.6
Female,Other Digestive,Kansas,2005,6.1
Female,Other Digestive,Kentucky,2005,7.5
Female,Other Digestive,Louisiana,2005,6.1
Female,Other Digestive,Maine,2005,6.5
Female,Other Digestive,Maryland,2005,7.3
Female,Other Digestive,Massachusetts,2005,6.1
Female,Other Digestive,Michigan,2005,6.8
Female,Other Digestive,Minnesota,2005,5.7
Female,Other Digestive,Mississippi,2005,5.7
Female,Other Digestive,Missouri,2005,7.4
Female,Other Digestive,Montana,2005,7.5
Female,Other Digestive,Nebraska,2005,4.9
Female,Other Digestive,Nevada,2005,4.1
Female,Other Digestive,New Hampshire,2005,6.9
Female,Other Digestive,New Jersey,2005,6.8
Female,Other Digestive,New Mexico,2005,7.2
Female,Other Digestive,New York,2005,7.9
Female,Other Digestive,North Carolina,2005,6
Female,Other Digestive,North Dakota,2005,
Female,Other Digestive,Ohio,2005,7.7
Female,Other Digestive,Oklahoma,2005,6.9
Female,Other Digestive,Oregon,2005,5.4
Female,Other Digestive,Pennsylvania,2005,6.5
Female,Other Digestive,Rhode Island,2005,7.4
Female,Other Digestive,South Carolina,2005,6
Female,Other Digestive,South Dakota,2005,
Female,Other Digestive,Tennessee,2005,6.5
Female,Other Digestive,Texas,2005,7.1
Female,Other Digestive,Utah,2005,4.5
Female,Other Digestive,Vermont,2005,
Female,Other Digestive,Virginia,2005,5.3
Female,Other Digestive,Washington,2005,8
Female,Other Digestive,West Virginia,2005,5.6
Female,Other Digestive,Wisconsin,2005,6.3
Female,Other Digestive,Wyoming,2005,
Female,Other Digestive,Alabama,2006,5.9
Female,Other Digestive,Alaska,2006,
Female,Other Digestive,Arizona,2006,5.2
Female,Other Digestive,Arkansas,2006,5.3
Female,Other Digestive,California,2006,6.5
Female,Other Digestive,Colorado,2006,5.4
Female,Other Digestive,Connecticut,2006,6.5
Female,Other Digestive,Delaware,2006,
Female,Other Digestive,District of Columbia,2006,
Female,Other Digestive,Florida,2006,7.3
Female,Other Digestive,Georgia,2006,6.6
Female,Other Digestive,Hawaii,2006,9.2
Female,Other Digestive,Idaho,2006,7.2
Female,Other Digestive,Illinois,2006,6.2
Female,Other Digestive,Indiana,2006,6.9
Female,Other Digestive,Iowa,2006,7
Female,Other Digestive,Kansas,2006,5.4
Female,Other Digestive,Kentucky,2006,7.3
Female,Other Digestive,Louisiana,2006,7.7
Female,Other Digestive,Maine,2006,5.8
Female,Other Digestive,Maryland,2006,7.7
Female,Other Digestive,Massachusetts,2006,7
Female,Other Digestive,Michigan,2006,6.5
Female,Other Digestive,Minnesota,2006,5
Female,Other Digestive,Mississippi,2006,7.4
Female,Other Digestive,Missouri,2006,6.8
Female,Other Digestive,Montana,2006,
Female,Other Digestive,Nebraska,2006,5.2
Female,Other Digestive,Nevada,2006,5.9
Female,Other Digestive,New Hampshire,2006,6.2
Female,Other Digestive,New Jersey,2006,6.2
Female,Other Digestive,New Mexico,2006,8.2
Female,Other Digestive,New York,2006,7.7
Female,Other Digestive,North Carolina,2006,6.9
Female,Other Digestive,North Dakota,2006,
Female,Other Digestive,Ohio,2006,6.9
Female,Other Digestive,Oklahoma,2006,8.6
Female,Other Digestive,Oregon,2006,5.6
Female,Other Digestive,Pennsylvania,2006,6.5
Female,Other Digestive,Rhode Island,2006,
Female,Other Digestive,South Carolina,2006,6.6
Female,Other Digestive,South Dakota,2006,
Female,Other Digestive,Tennessee,2006,6.3
Female,Other Digestive,Texas,2006,6.9
Female,Other Digestive,Utah,2006,3.9
Female,Other Digestive,Vermont,2006,
Female,Other Digestive,Virginia,2006,5.9
Female,Other Digestive,Washington,2006,5.9
Female,Other Digestive,West Virginia,2006,6.8
Female,Other Digestive,Wisconsin,2006,6.7
Female,Other Digestive,Wyoming,2006,
Female,Other Digestive,Alabama,2007,6.7
Female,Other Digestive,Alaska,2007,
Female,Other Digestive,Arizona,2007,4.6
Female,Other Digestive,Arkansas,2007,9.6
Female,Other Digestive,California,2007,5.9
Female,Other Digestive,Colorado,2007,5.5
Female,Other Digestive,Connecticut,2007,7.9
Female,Other Digestive,Delaware,2007,
Female,Other Digestive,District of Columbia,2007,
Female,Other Digestive,Florida,2007,7.2
Female,Other Digestive,Georgia,2007,6.8
Female,Other Digestive,Hawaii,2007,6.6
Female,Other Digestive,Idaho,2007,8.1
Female,Other Digestive,Illinois,2007,6.9
Female,Other Digestive,Indiana,2007,6.6
Female,Other Digestive,Iowa,2007,7.6
Female,Other Digestive,Kansas,2007,7.3
Female,Other Digestive,Kentucky,2007,7.4
Female,Other Digestive,Louisiana,2007,8.3
Female,Other Digestive,Maine,2007,6.5
Female,Other Digestive,Maryland,2007,6.2
Female,Other Digestive,Massachusetts,2007,6.6
Female,Other Digestive,Michigan,2007,7.5
Female,Other Digestive,Minnesota,2007,4.9
Female,Other Digestive,Mississippi,2007,9.1
Female,Other Digestive,Missouri,2007,8.5
Female,Other Digestive,Montana,2007,
Female,Other Digestive,Nebraska,2007,6.1
Female,Other Digestive,Nevada,2007,6.3
Female,Other Digestive,New Hampshire,2007,
Female,Other Digestive,New Jersey,2007,7.5
Female,Other Digestive,New Mexico,2007,7
Female,Other Digestive,New York,2007,7.9
Female,Other Digestive,North Carolina,2007,6.9
Female,Other Digestive,North Dakota,2007,
Female,Other Digestive,Ohio,2007,6.3
Female,Other Digestive,Oklahoma,2007,8.1
Female,Other Digestive,Oregon,2007,5.2
Female,Other Digestive,Pennsylvania,2007,6.8
Female,Other Digestive,Rhode Island,2007,
Female,Other Digestive,South Carolina,2007,7.5
Female,Other Digestive,South Dakota,2007,
Female,Other Digestive,Tennessee,2007,6.8
Female,Other Digestive,Texas,2007,6.9
Female,Other Digestive,Utah,2007,4.7
Female,Other Digestive,Vermont,2007,
Female,Other Digestive,Virginia,2007,5.6
Female,Other Digestive,Washington,2007,5.7
Female,Other Digestive,West Virginia,2007,5.5
Female,Other Digestive,Wisconsin,2007,5.7
Female,Other Digestive,Wyoming,2007,
Female,Other Digestive,Alabama,2008,8.1
Female,Other Digestive,Alaska,2008,
Female,Other Digestive,Arizona,2008,5.9
Female,Other Digestive,Arkansas,2008,6.5
Female,Other Digestive,California,2008,6.2
Female,Other Digestive,Colorado,2008,5.6
Female,Other Digestive,Connecticut,2008,6.6
Female,Other Digestive,Delaware,2008,
